initial_random_seq_files,orientation_index,orientation_degrees,correct_answer_index,correct_answer_direction,arrow_color,practice_seq_files,learning_seq_files,percept_testing_seq_files,init_random_block.thisRepN,init_random_block.thisTrialN,init_random_block.thisN,init_random_block.thisIndex,init_random_trials.thisRepN,init_random_trials.thisTrialN,init_random_trials.thisN,init_random_trials.thisIndex,practice_blocks.thisRepN,practice_blocks.thisTrialN,practice_blocks.thisN,practice_blocks.thisIndex,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,learning_trials.thisRepN,learning_trials.thisTrialN,learning_trials.thisN,learning_trials.thisIndex,learning_loop.thisRepN,learning_loop.thisTrialN,learning_loop.thisN,learning_loop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,percept_testing_trials.thisRepN,percept_testing_trials.thisTrialN,percept_testing_trials.thisN,percept_testing_trials.thisIndex,percept_testing_loop.thisRepN,percept_testing_loop.thisTrialN,percept_testing_loop.thisN,percept_testing_loop.thisIndex,thisRow.t,notes,welcomescreen.started,spaceship.started,welcometext.started,welcome_end.started,welcomescreen.stopped,welcome_end.keys,welcome_end.rt,welcome_end.duration,pre_section.started,fixation_init.started,pre_section.stopped,trial.started,arrowhead.started,key_resp.started,arrowhead.stopped,trial.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,fixation_feedback.started,cross.started,feedback_text.started,cross.stopped,feedback_text.stopped,fixation_feedback.stopped,RSI.started,text_2.started,text_2.stopped,RSI.stopped,post_section.started,feedback_post_section.started,key_resp_4.started,feedback_post_section.stopped,post_section.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,pratice_instruction.started,spaceship_rotated.started,rotation_instruction.started,key_resp_2.started,pratice_instruction.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,fixation_init.stopped,learning_instruction.started,spaceship_rotated01.started,rotation_instruction01.started,key_resp_02.started,learning_instruction.stopped,key_resp_02.keys,key_resp_02.rt,key_resp_02.duration,seqreport_instruction.started,seqreport_instruction_text.started,seqreport_instruction_key.started,seqreport_instruction.stopped,seqreport_instruction_key.keys,seqreport_instruction_key.rt,seqreport_instruction_key.duration,seqreport.started,seq_report_key.started,seqreport.stopped,seq_report_key.keys,seq_report_key.rt,seq_report_key.duration,seqarrow.started,arrow_report.started,seqarrow.stopped,arrow_report.stopped,key_resp.stopped,percept_testing_instruction.started,spaceship4.started,key_resp_5.started,percept_testing_instruction_text.started,percept_testing_instruction.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,fixation.started,cross_2.started,cross_2.stopped,fixation.stopped,thankyouscreen.started,text.started,key_resp_6.started,thankyouscreen.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,participant,learning_type,seqID,debug,date,expName,psychopyVersion,frameRate,expStart,
,0,0,0,4,white,,,sequences/sub102_percepttesting_sequence_02.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,69,69,69,4775.264639100002,,,,,,,,,,,,,4775.258351700002,4775.264639100002,4775.264639100002,4775.466220999995,4775.6130882,4,1,0.34138009999878705,None,,,,,,,4775.667890899989,4775.673978299994,,4776.368746199994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4775.613627899991,4775.618368299998,4775.673978299994,4775.667860000001,,,,,,,,sub102,percept,1,0,2024-08-07_10h04.40.264,ASRT_percept,2023.2.3,143.29562749524547,2024-08-07 10h05.03.085331 +0800,
,2,180,2,2,red,,,sequences/sub102_percepttesting_sequence_02.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,70,70,70,4776.375377199991,,,,,,,,,,,,,4776.369460499991,4776.375377199991,4776.375377199991,4776.576817199995,4776.891422200002,2,1,0.5086658999935025,None,,,,,,,4776.948964399999,4776.954540499995,,4777.653807800001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4776.891929799996,4776.896720799996,4776.954540499995,4776.948916499998,,,,,,,,sub102,percept,1,0,2024-08-07_10h04.40.264,ASRT_percept,2023.2.3,143.29562749524547,2024-08-07 10h05.03.085331 +0800,
,1,90,1,3,white,,,sequences/sub102_percepttesting_sequence_02.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,71,71,71,4777.6607984,,,,,,,,,,,,,4777.654413299999,4777.6607984,4777.6607984,4777.8615823,4777.939793799989,3,1,0.27452410000842065,None,,,,,,,4777.995481899998,4778.00034079999,4778.7041111,4778.696200799997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4777.940386599992,4777.945326299989,4778.00034079999,4777.995435599994,,,,,,,,sub102,percept,1,0,2024-08-07_10h04.40.264,ASRT_percept,2023.2.3,143.29562749524547,2024-08-07 10h05.03.085331 +0800,
,3,270,3,1,red,,,sequences/sub102_percepttesting_sequence_02.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,72,72,72,4778.7041111,,,,,,,,,,,,,4778.696817499993,4778.7041111,4778.7041111,4778.9098887,4779.067056799991,1,1,0.35922080000455026,None,,,,,,,4779.119895800002,4779.125079899997,,4779.820250899997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4779.067788200002,4779.073526599997,4779.125079899997,4779.119856699996,,,,,,,,sub102,percept,1,0,2024-08-07_10h04.40.264,ASRT_percept,2023.2.3,143.29562749524547,2024-08-07 10h05.03.085331 +0800,
,2,180,2,2,white,,,sequences/sub102_percepttesting_sequence_02.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,73,73,73,4779.8279434,,,,,,,,,,,,,4779.820893099997,4779.8279434,4779.8279434,,4779.835847299997,2,1,0.005780799998319708,None,,,,,,,4779.8912008999905,4779.896341300002,4780.597761500001,4780.5912705999945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4779.836291499989,4779.8407926999935,4779.896341300002,4779.891155899997,,,,,,,,sub102,percept,1,0,2024-08-07_10h04.40.264,ASRT_percept,2023.2.3,143.29562749524547,2024-08-07 10h05.03.085331 +0800,
,1,90,1,3,red,,,sequences/sub102_percepttesting_sequence_02.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,74,74,74,4780.597761500001,,,,,,,,,,,,,4780.5917972000025,4780.597761500001,4780.597761500001,4780.798938499996,4780.939991299994,3,1,0.33816810000280384,None,,,,,,,4780.994354299997,4781.000358899997,,4781.694947299999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4780.94066529999,4780.945658700002,4781.000358899997,4780.994323599996,,,,,,,,sub102,percept,1,0,2024-08-07_10h04.40.264,ASRT_percept,2023.2.3,143.29562749524547,2024-08-07 10h05.03.085331 +0800,
,3,270,3,1,white,,,sequences/sub102_percepttesting_sequence_02.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,75,75,75,4781.701818000001,,,,,,,,,,,,,4781.695486099998,4781.701818000001,4781.701818000001,,4781.808041899989,1,1,0.10164110000187065,None,,,,,,,4781.862343399989,4781.868245299993,,4782.562663199991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4781.808622099998,4781.8125434999965,4781.868245299993,4781.862313199992,,,,,,,,sub102,percept,1,0,2024-08-07_10h04.40.264,ASRT_percept,2023.2.3,143.29562749524547,2024-08-07 10h05.03.085331 +0800,
,1,90,1,3,red,,,sequences/sub102_percepttesting_sequence_02.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,76,76,76,4782.570022399988,,,,,,,,,,,,,4782.5629147,4782.570022399988,4782.570022399988,4782.771174099995,4782.946735299993,3,1,0.3738410000078147,None,,,,,,,4783.0011737999885,4783.006812199994,,4783.702130399994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4782.947249399993,4782.95328799999,4783.006812199994,4783.001138399995,,,,,,,,sub102,percept,1,0,2024-08-07_10h04.40.264,ASRT_percept,2023.2.3,143.29562749524547,2024-08-07 10h05.03.085331 +0800,
,0,0,0,4,white,,,sequences/sub102_percepttesting_sequence_02.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,77,77,77,4783.708123999997,,,,,,,,,,,,,4783.702642399992,4783.708123999997,4783.708123999997,,4783.786828700002,4,1,0.07274619999225251,None,,,,,,,4783.842116799991,4783.847377999991,,4784.542554899992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4783.78741959999,4783.792005199997,4783.847377999991,4783.842067899997,,,,,,,,sub102,percept,1,0,2024-08-07_10h04.40.264,ASRT_percept,2023.2.3,143.29562749524547,2024-08-07 10h05.03.085331 +0800,
,2,180,2,2,red,,,sequences/sub102_percepttesting_sequence_02.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,78,78,78,4784.550011200001,,,,,,,,,,,,,4784.543204599991,4784.550011200001,4784.550011200001,4784.749967399999,4785.008982599989,2,1,0.45456209999974817,None,,,,,,,4785.064016599994,4785.06937859999,,4785.7642909999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4785.009587099994,4785.014385999995,4785.06937859999,4785.063937499988,,,,,,,,sub102,percept,1,0,2024-08-07_10h04.40.264,ASRT_percept,2023.2.3,143.29562749524547,2024-08-07 10h05.03.085331 +0800,
,1,90,1,3,white,,,sequences/sub102_percepttesting_sequence_02.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,79,79,79,4785.771586999996,,,,,,,,,,,,,4785.764864299999,4785.771586999996,4785.771586999996,,4785.9608122999925,3,1,0.18665239999245387,None,,,,,,,4786.01519939999,4786.021058099999,,4786.715502699997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4785.961359499997,4785.96633689999,4786.021058099999,4786.015163999997,,,,,,,,sub102,percept,1,0,2024-08-07_10h04.40.264,ASRT_percept,2023.2.3,143.29562749524547,2024-08-07 10h05.03.085331 +0800,
,1,90,1,3,red,,,sequences/sub102_percepttesting_sequence_02.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,80,80,80,4786.722605399991,,,,,,,,,,,,,4786.7161101999955,4786.722605399991,4786.722605399991,4786.923836799993,4787.072499499991,3,1,0.34740579999925103,None,,,,,,,4787.126513299998,4787.13226079999,,4787.826568899996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4787.0730797,4787.078356400001,4787.13226079999,4787.126466899994,,,,,,,,sub102,percept,1,0,2024-08-07_10h04.40.264,ASRT_percept,2023.2.3,143.29562749524547,2024-08-07 10h05.03.085331 +0800,
,2,180,2,2,white,,,sequences/sub102_percepttesting_sequence_02.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,81,81,81,4787.833437299996,,,,,,,,,,,,,4787.827163599999,4787.833437299996,4787.833437299996,4788.035017000002,4788.113222399988,2,1,0.2728471000009449,None,,,,,,,4788.1674757,4788.173634399995,,4788.868473900002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4788.113808800001,4788.118066900002,4788.173634399995,4788.167440199992,,,,,,,,sub102,percept,1,0,2024-08-07_10h04.40.264,ASRT_percept,2023.2.3,143.29562749524547,2024-08-07 10h05.03.085331 +0800,
,3,270,3,1,red,,,sequences/sub102_percepttesting_sequence_02.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,82,82,82,4788.8753191,,,,,,,,,,,,,4788.8690546,4788.8753191,4788.8753191,4789.077010099994,4789.162184399989,1,1,0.2840569000109099,None,,,,,,,4789.216042799992,4789.222613199992,,4789.917302999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4789.162744799993,4789.167315500003,4789.222613199992,4789.216011099998,,,,,,,,sub102,percept,1,0,2024-08-07_10h04.40.264,ASRT_percept,2023.2.3,143.29562749524547,2024-08-07 10h05.03.085331 +0800,
,3,270,3,1,white,,,sequences/sub102_percepttesting_sequence_02.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,83,83,83,4789.923874999993,,,,,,,,,,,,,4789.9179385000025,4789.923874999993,4789.923874999993,,4789.980883299999,1,1,0.05078180000418797,None,,,,,,,4790.035693600003,4790.0422808,,4790.736369299993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4789.98186,4789.986158899992,4790.0422808,4790.035657999993,,,,,,,,sub102,percept,1,0,2024-08-07_10h04.40.264,ASRT_percept,2023.2.3,143.29562749524547,2024-08-07 10h05.03.085331 +0800,
,3,270,3,1,red,,,sequences/sub102_percepttesting_sequence_02.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,84,84,84,4790.74312259999,,,,,,,,,,,,,4790.73688489999,4790.74312259999,4790.74312259999,4790.9444716,4791.119773999992,1,1,0.36978159999125637,None,,,,,,,4791.175307199999,4791.181411500002,,4791.875528199991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4791.120429199989,4791.125823299997,4791.181411500002,4791.175258299991,,,,,,,,sub102,percept,1,0,2024-08-07_10h04.40.264,ASRT_percept,2023.2.3,143.29562749524547,2024-08-07 10h05.03.085331 +0800,
,,,,,,,,sequences/sub102_percepttesting_sequence_02.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4791.875704299993,4791.892077600001,4791.892077600001,,4794.376110799989,space,2.4814200999971945,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub102,percept,1,0,2024-08-07_10h04.40.264,ASRT_percept,2023.2.3,143.29562749524547,2024-08-07 10h05.03.085331 +0800,
,1,90,1,3,red,,,sequences/sub102_percepttesting_sequence_03.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,0,0,0,4795.419942499997,,,,,,,,,,4794.377043,4794.381443899998,4795.37590069999,4795.41397519999,4795.419942499997,4795.419942499997,4795.625069499991,4795.717714999992,3,1,0.29481290001422167,None,,,,,,,4795.771978799996,4795.777915999992,,4796.4724000999995,,,,,,,,,,,,,,,,,4795.419942499997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4795.718626100002,4795.723438899993,4795.777915999992,4795.771945699991,,,,,,,,sub102,percept,1,0,2024-08-07_10h04.40.264,ASRT_percept,2023.2.3,143.29562749524547,2024-08-07 10h05.03.085331 +0800,
,3,270,3,1,red,,,sequences/sub102_percepttesting_sequence_03.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,1,1,1,4796.480513699993,,,,,,,,,,,,,4796.47300269999,4796.480513699993,4796.480513699993,4796.6807779999945,4796.863415100001,1,1,0.37850399999297224,None,,,,,,,4796.9174434000015,4796.923560199997,,4797.618276299996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4796.864085499998,4796.8693522999965,4796.923560199997,4796.91740939999,,,,,,,,sub102,percept,1,0,2024-08-07_10h04.40.264,ASRT_percept,2023.2.3,143.29562749524547,2024-08-07 10h05.03.085331 +0800,
,1,90,1,3,red,,,sequences/sub102_percepttesting_sequence_03.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,2,2,2,4797.624740999992,,,,,,,,,,,,,4797.618801399993,4797.624740999992,4797.624740999992,4797.8265246999945,4798.036177899994,3,1,0.4060558999917703,None,,,,,,,4798.090869199994,4798.097016300002,,4798.791912899993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4798.037084299998,4798.041981899994,4798.097016300002,4798.090836299991,,,,,,,,sub102,percept,1,0,2024-08-07_10h04.40.264,ASRT_percept,2023.2.3,143.29562749524547,2024-08-07 10h05.03.085331 +0800,
,3,270,3,1,red,,,sequences/sub102_percepttesting_sequence_03.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,3,3,3,4798.799430200001,,,,,,,,,,,,,4798.792493899993,4798.799430200001,4798.799430200001,4799.000201499992,4799.169688199996,1,1,0.36688849999336526,None,,,,,,,4799.223755999992,4799.228802699989,,4799.92396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4799.170473899998,4799.177762699997,4799.228802699989,4799.223704299991,,,,,,,,sub102,percept,1,0,2024-08-07_10h04.40.264,ASRT_percept,2023.2.3,143.29562749524547,2024-08-07 10h05.03.085331 +0800,
,1,90,1,3,red,,,sequences/sub102_percepttesting_sequence_03.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,4,4,4,4799.932402299994,,,,,,,,,,,,,4799.924662599995,4799.932402299994,4799.932402299994,4800.131865099989,4800.316361799996,3,1,0.37956049999047536,None,,,,,,,4800.3690738000005,4800.375046599991,,4801.069500099999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4800.31694199999,4800.321453199998,4800.375046599991,4800.369036399992,,,,,,,,sub102,percept,1,0,2024-08-07_10h04.40.264,ASRT_percept,2023.2.3,143.29562749524547,2024-08-07 10h05.03.085331 +0800,
,0,0,0,4,white,,,sequences/sub102_percepttesting_sequence_03.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,5,5,5,4801.076192199995,,,,,,,,,,,,,4801.069973899997,4801.076192199995,4801.076192199995,4801.277671799995,4801.584865700002,4,1,0.5039623999909963,None,,,,,,,4801.640266699993,4801.645539599995,4802.3474694999895,4802.3409827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4801.58556729999,4801.5907209,4801.645539599995,4801.640181099996,,,,,,,,sub102,percept,1,0,2024-08-07_10h04.40.264,ASRT_percept,2023.2.3,143.29562749524547,2024-08-07 10h05.03.085331 +0800,
,0,0,0,4,red,,,sequences/sub102_percepttesting_sequence_03.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,6,6,6,4802.3474694999895,,,,,,,,,,,,,4802.341542199996,4802.3474694999895,4802.3474694999895,4802.548409499999,4802.8078196999995,4,1,0.453951399991638,None,,,,,,,4802.862095499993,4802.86772319999,,4803.562951999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4802.808929799998,4802.8151698,4802.86772319999,4802.862051499993,,,,,,,,sub102,percept,1,0,2024-08-07_10h04.40.264,ASRT_percept,2023.2.3,143.29562749524547,2024-08-07 10h05.03.085331 +0800,
,1,90,1,3,white,,,sequences/sub102_percepttesting_sequence_03.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,7,7,7,4803.571537199998,,,,,,,,,,,,,4803.563647599993,4803.571537199998,4803.571537199998,,4803.723606999993,3,1,0.14403769999626093,None,,,,,,,4803.7789662,4803.784377599994,,4804.479098600001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4803.724085299997,4803.728743300002,4803.784377599994,4803.7789253999945,,,,,,,,sub102,percept,1,0,2024-08-07_10h04.40.264,ASRT_percept,2023.2.3,143.29562749524547,2024-08-07 10h05.03.085331 +0800,
,2,180,2,2,red,,,sequences/sub102_percepttesting_sequence_03.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,8,8,8,4804.485612799996,,,,,,,,,,,,,4804.479679299999,4804.485612799996,4804.485612799996,4804.687141599992,4804.974670899988,2,1,0.48454590000619646,None,,,,,,,4805.028621399993,4805.0347085999965,,4805.7294692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4804.975237899998,4804.981622299994,4805.0347085999965,4805.028583099993,,,,,,,,sub102,percept,1,0,2024-08-07_10h04.40.264,ASRT_percept,2023.2.3,143.29562749524547,2024-08-07 10h05.03.085331 +0800,
,2,180,2,2,white,,,sequences/sub102_percepttesting_sequence_03.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,9,9,9,4805.7372404999915,,,,,,,,,,,,,4805.730136300001,4805.7372404999915,4805.7372404999915,4805.937828599999,4805.953593599988,2,1,0.21088369999779388,None,,,,,,,4806.007884699997,4806.013466599994,,4806.708671100001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4805.9542131999915,4805.958438699992,4806.013466599994,4806.007845699991,,,,,,,,sub102,percept,1,0,2024-08-07_10h04.40.264,ASRT_percept,2023.2.3,143.29562749524547,2024-08-07 10h05.03.085331 +0800,
,3,270,3,1,red,,,sequences/sub102_percepttesting_sequence_03.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,10,10,10,4806.716134899994,,,,,,,,,,,,,4806.709343399998,4806.716134899994,4806.716134899994,4806.917109000002,4807.0582364,1,1,0.3351311000005808,None,,,,,,,4807.111343700002,4807.117635199989,,4807.812386599995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4807.058858299992,4807.066236300001,4807.117635199989,4807.111314099995,,,,,,,,sub102,percept,1,0,2024-08-07_10h04.40.264,ASRT_percept,2023.2.3,143.29562749524547,2024-08-07 10h05.03.085331 +0800,
,3,270,3,1,white,,,sequences/sub102_percepttesting_sequence_03.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,11,11,11,4807.8188585000025,,,,,,,,,,,,,4807.81287709999,4807.8188585000025,4807.8188585000025,,4807.917944799992,1,1,0.09383160001016222,None,,,,,,,4807.973221499997,4807.978561700002,,4808.6733415999915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4807.918394699998,4807.922930200002,4807.978561700002,4807.973174400002,,,,,,,,sub102,percept,1,0,2024-08-07_10h04.40.264,ASRT_percept,2023.2.3,143.29562749524547,2024-08-07 10h05.03.085331 +0800,
,0,0,0,4,red,,,sequences/sub102_percepttesting_sequence_03.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,12,12,12,4808.679914799999,,,,,,,,,,,,,4808.673989899995,4808.679914799999,4808.679914799999,4808.8815273999935,4809.098669200001,4,1,0.414795700009563,None,,,,,,,4809.15426879999,4809.159688399988,4809.86373859999,4809.855252299996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4809.099459099991,4809.1038768,4809.159688399988,4809.154216099996,,,,,,,,sub102,percept,1,0,2024-08-07_10h04.40.264,ASRT_percept,2023.2.3,143.29562749524547,2024-08-07 10h05.03.085331 +0800,
,0,0,0,4,white,,,sequences/sub102_percepttesting_sequence_03.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,13,13,13,4809.86373859999,,,,,,,,,,,,,4809.85591459999,4809.86373859999,4809.86373859999,4810.069128899995,4810.0980251,4,1,0.22725010001158807,None,,,,,,,4810.153889900001,4810.159247399992,4810.860529600002,4810.854626399989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4810.098708699996,4810.103390499993,4810.159247399992,4810.153843699998,,,,,,,,sub102,percept,1,0,2024-08-07_10h04.40.264,ASRT_percept,2023.2.3,143.29562749524547,2024-08-07 10h05.03.085331 +0800,
,0,0,0,4,red,,,sequences/sub102_percepttesting_sequence_03.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,14,14,14,4810.860529600002,,,,,,,,,,,,,4810.85512729999,4810.860529600002,4810.860529600002,4811.062450699988,4811.279395499994,4,1,0.4144146000035107,None,,,,,,,4811.334909099998,4811.339809700003,4812.0410409999895,4812.035376300002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4811.27997019999,4811.284614399992,4811.339809700003,4811.334867500002,,,,,,,,sub102,percept,1,0,2024-08-07_10h04.40.264,ASRT_percept,2023.2.3,143.29562749524547,2024-08-07 10h05.03.085331 +0800,
,1,90,1,3,white,,,sequences/sub102_percepttesting_sequence_03.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,15,15,15,4812.0410409999895,,,,,,,,,,,,,4812.035842199999,4812.0410409999895,4812.0410409999895,,4812.140217499997,3,1,0.09360399999422953,None,,,,,,,4812.195033199998,4812.200851000001,,4812.895912199994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4812.140688899992,4812.145118799992,4812.200851000001,4812.194998799998,,,,,,,,sub102,percept,1,0,2024-08-07_10h04.40.264,ASRT_percept,2023.2.3,143.29562749524547,2024-08-07 10h05.03.085331 +0800,
,1,90,1,3,red,,,sequences/sub102_percepttesting_sequence_03.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,16,16,16,4812.902254100001,,,,,,,,,,,,,4812.896492300002,4812.902254100001,4812.902254100001,4813.103876199995,4813.337189699989,3,1,0.4315149000030942,None,,,,,,,4813.3901184999995,4813.395531899994,,4814.090311699998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4813.337928499997,4813.3461468999885,4813.395531899994,4813.390075899995,,,,,,,,sub102,percept,1,0,2024-08-07_10h04.40.264,ASRT_percept,2023.2.3,143.29562749524547,2024-08-07 10h05.03.085331 +0800,
,2,180,2,2,white,,,sequences/sub102_percepttesting_sequence_03.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,17,17,17,4814.097676099991,,,,,,,,,,,,,4814.0908949,4814.097676099991,4814.097676099991,,4814.286430099994,2,1,0.18673750000016298,None,,,,,,,4814.340496599994,4814.3467427,,4815.041906500002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4814.287000800003,4814.290871099991,4814.3467427,4814.340465599991,,,,,,,,sub102,percept,1,0,2024-08-07_10h04.40.264,ASRT_percept,2023.2.3,143.29562749524547,2024-08-07 10h05.03.085331 +0800,
,1,90,1,3,red,,,sequences/sub102_percepttesting_sequence_03.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,18,18,18,4815.049886499997,,,,,,,,,,,,,4815.042597199994,4815.049886499997,4815.049886499997,4815.2494308999885,4815.432485199999,3,1,0.3753012000088347,None,,,,,,,4815.486344499994,4815.49262569999,,4816.18762479999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4815.433092099993,4815.438459600002,4815.49262569999,4815.486308699998,,,,,,,,sub102,percept,1,0,2024-08-07_10h04.40.264,ASRT_percept,2023.2.3,143.29562749524547,2024-08-07 10h05.03.085331 +0800,
